19.38691225,13.30977425,1.84464
20.51277387,13.36358085,1.488
21.64796061,13.41677897,1.59326
21.18275936,13.44506379,1.25649
17.42490055,13.47884074,1.22564
20.36305989,13.49787873,1.40075
21.91652268,13.50737396,1.15603
15.92298387,13.51261901,1.54179
15.88461718,13.54265362,1.66275
15.11816775,13.54978565,1.88531
20.05297759,13.55893275,1.46613
20.65982895,13.56252897,1.34921
13.51695671,13.58947772,1.28721
22.08808091,13.60756079,1.83734
20.28888314,13.61954296,1.59435
14.15278921,13.64824382,1.2015
19.15280312,13.65123202,1.30188
12.07155862,13.67613434,1.59316
9.13647762,13.7061395,1.24991
14.9747715,13.70707773,1.23318
10.67208975,13.71142936,1.78153
12.5826717,13.73584564,1.64821
8.18701195,13.73669033,1.33651
20.07838524,13.74654362,1.83329
18.25891843,13.75797352,1.12246
8.87666123,13.76537831,1.30422
11.43147233,13.77010761,1.15984
9.65714972,13.77235857,1.96348
8.81329066,13.77435667,1.58176
7.94196746,13.77490343,1.00652
2.32252814,13.78170116,1.06586
18.884752,13.79165126,1.58079
9.36762895,13.8155958,1.22928
0.56925486,13.82120712,1.27154
12.54468479,13.83027264,1.83241
12.66963363,13.83386456,1.14613
10.65932718,13.84855666,1.77161
20.30239091,13.85431021,1.86628
15.47998149,13.86049301,1.72543
7.63577716,13.87118989,1.54528
19.38031402,13.877463,1.88683
18.98465765,13.87995863,1.38889
9.11939798,13.88988318,1.40176
15.34807819,13.8952692,1.65968
21.38348035,13.90099965,1.55074
17.71425373,13.90355437,1.55889
21.55261556,13.9090973,1.08585
21.39507065,13.91203872,1.96136
15.44482625,13.91356664,1.68966
10.67501565,13.91391921,1.62305
5.34793543,13.9147682,1.16803
6.59911721,13.92320475,1.31197
15.24409384,13.92515907,1.50555
20.85738401,13.92840008,1.23831
16.38314057,13.93024009,1.78979
4.29523931,13.932362,1.80792
11.80351241,13.94990896,1.38331
18.91950705,13.95257743,1.76554
7.25274377,13.95268091,1.58338
12.35572347,13.9533442,1.18678
19.44405764,13.97586737,1.79768
14.88600477,13.98129644,1.19563
13.17537129,13.98691314,1.3899
0.49819716,13.99262841,1.27159
7.68703392,14.02633519,1.56417
20.69065275,14.05090344,1.58899
21.94698075,14.05704863,1.7491
9.13660013,14.06938217,1.53744
17.16173964,14.07456412,1.70662
19.79633966,14.07457926,1.87277
9.23862467,14.09659346,1.88993
12.49041619,14.09776489,1.06124
16.64229597,14.10827265,1.5
12.90353457,14.10979786,1.95285
3.45591337,14.1172571,1.68702
11.84153125,14.1184307,1.74401
15.61160744,14.12793249,1.50934
9.7143389,14.1305416,1.54752
13.76468407,14.13514922,1.66951
10.09903773,14.13538838,1.87528
21.75154767,14.13962404,1.65456
21.02993364,14.15453038,1.95088
16.34683828,14.1584265,1.90701
12.672056,14.1672575,1.28449
10.65965719,14.18188435,1.87875
3.18595484,14.18694262,1.7047
1.72557253,14.19253739,1.29743
19.85370152,14.19494975,1.46194
20.58165555,14.19960925,1.39068
2.27086666,14.2080321,1.51892
7.37530844,14.21725852,1.29545
21.41058051,14.22651682,1.56617
22.05047423,14.23485233,1.86637
3.3989809,14.2400329,1.5399
11.6494953,14.2420847,1.63157
1.72669949,14.24521498,1.63454
14.00086877,14.24870687,1.74008
21.75356498,14.25712081,1.69093
17.74486765,14.26677945,1.75727
11.47124968,14.28419128,1.24561
10.55816653,14.28681676,1.59511
20.3933601,14.29464394,1.15882
7.94078541,14.29741333,1.58773
15.70671817,14.3148381,1.2455
8.72398457,14.31558098,1.67872
5.97979595,14.31691653,1.11638
20.62898832,14.32661471,1.93196
11.2499413,14.33917988,1.0452
21.4966949,14.34901723,1.34
12.13984519,14.34912228,1.81759
1.66335735,14.36559727,1.39307
21.50449295,14.42894786,1.18425
14.6633073,14.42906836,1.02672
17.82228137,14.44822885,1.15393
7.68558568,14.4694485,1.17835
15.91215992,14.47407363,1.60949
17.33280433,14.48703202,1.71552
17.10947635,14.49432879,1.75307
11.38427369,14.5203024,1.60275
5.93481843,14.5209606,1.86558
17.5359573,14.52669702,1.56394
14.01975976,14.52741799,1.24549
21.54133114,14.54033015,1.36116
12.04895571,14.54302976,1.20002
17.1013423,14.5492173,1.00805
8.96030963,14.56208288,1.05218
20.31903539,14.57963233,1.85678
19.04592822,14.58102713,1.63044
21.20076947,14.58322047,1.49871
13.60898992,14.58521699,1.72965
20.82893125,14.58613061,1.56076
3.42393453,14.59203087,1.93301
9.14041695,14.59619815,1.01245
15.49732728,14.59949559,1.47447
11.99764346,14.60316898,1.22404
6.41137816,14.60565187,1.31212
11.35941724,14.61210127,1.95506
16.36554816,14.61701735,1.93765
8.83715394,14.62505893,1.85823
11.66388534,14.62659234,1.29331
3.26398651,14.62926012,1.39768
20.45547832,14.63544058,1.60298
11.36534926,14.63782445,1.99193
13.26607693,14.64221399,1.63431
13.61728054,14.64391522,1.30509
6.83835291,14.64959482,1.30872
5.17849077,14.65057738,1.36473
9.83853633,14.66320423,1.36053
8.1690922,14.66442575,1.86819
12.78135479,14.6684784,1.2587
7.40662301,14.69636451,1.06787
12.91231565,14.69755212,1.4209
6.05060222,14.69912929,1.42841
20.33448315,14.70842341,1.1586
5.32894744,14.7161422,1.01439
4.66113401,14.71693181,1.47221
14.77798204,14.72237361,1.68047
7.11413546,14.72786955,1.25114
14.66746796,14.72829789,1.94008
20.43682337,14.73553846,1.87452
21.42822702,14.73902686,1.38508
10.93476684,14.74430762,1.29824
7.6934785,14.74482531,1.31898
19.47908781,14.74769862,1.34614
9.20728646,14.75325946,1.63546
12.47970041,14.75350358,1.74314
10.26546909,14.75525171,1.76626
11.23217008,14.77744808,1.49432
1.59821341,14.78631329,1.12821
15.35679433,14.7908134,1.3517
20.84567517,14.79208568,1.56313
14.88877821,14.79212282,1.87132
11.98857284,14.79498904,1.6121
21.58329302,14.82053121,1.37515
7.81467281,14.82219815,1.9598
9.53615176,14.83131911,1.19645
6.7798401,14.83266,1.7084
21.41912458,14.83508695,1.62699
19.43358119,14.83633595,1.07328
12.65925064,14.83955065,1.27402
20.72705426,14.85058642,1.22842
11.27389915,14.85195548,1.38747
14.10875486,14.85206221,1.65086
13.18587015,14.8634994,1.39213
8.12658979,14.88002327,1.68667
11.90041052,14.88233551,1.85715
7.24577636,14.88342596,1.94236
11.29170159,14.88581399,1.9862
11.72246121,14.8909319,1.57546
10.49532347,14.9128813,1.17181
6.33493997,14.91465301,1.52069
6.23124336,14.91870226,1.74688
13.38810692,14.9273972,1.67332
13.9136762,14.93096415,1.73972
18.49283315,14.93231812,1.76459
15.84711434,14.93771174,1.1791
15.33271447,14.94312245,1.96706
13.14055396,14.94921794,1.51869
17.65233974,14.96047468,1.69333
11.14189207,14.96835237,1.95756
1.8715736,14.9697597,1.13694
7.84928477,14.97250125,1.93155
9.80699787,14.98199342,1.36121
12.73339978,15.01299268,1.37137
15.9553863,15.02852555,1.74399
15.95057577,15.03259157,1.31867
20.86907506,15.0476611,1.73898
7.4854779,15.05135001,1.33548
16.71053765,15.06142222,1.48796
9.60632318,15.06638698,1.14883
4.17945125,15.07240017,1.25686
19.69804814,15.07386044,1.68263
20.6028488,15.09042342,1.22866
19.11503888,15.1012889,1.21538
0.22382959,15.11032966,1.4115
8.57569504,15.1135365,1.27597
16.01209468,15.13121302,1.27906
7.24030613,15.13454577,1.8365
1.99752268,15.1396323,1.96398
10.55665352,15.15425829,1.1593
1.73173157,15.15490793,1.40237
2.06022579,15.16303283,1.03144
19.50298406,15.16848643,1.98585
8.21203086,15.17295085,1.75002
2.79639313,15.17635619,1.73221
11.59096287,15.18001112,1.63017
20.7478803,15.19646922,1.27629
14.04443061,15.19670469,1.77735
7.73928491,15.19983479,1.01343
11.01449094,15.2000013,1.77702
14.71126655,15.20756069,1.31844
7.23693441,15.20871466,1.86983
16.39996644,15.21693392,1.0247
21.72305485,15.22942645,1.36414
3.91704151,15.24810663,1.32637
0.59086496,15.24849176,1.8249
8.81134508,15.25115813,1.05697
10.83664299,15.25212087,1.11891
19.33862934,15.26192482,1.87896
8.04176258,15.2634422,1.03923
16.23582648,15.26585528,1.01701
22.10278186,15.26715983,1.0629
7.00123411,15.27347337,1.21552
13.73156307,15.28004548,1.0463
2.8700864,15.2839488,1.36274
12.3713873,15.28705987,1.0272
1.95121415,15.2961363,1.23693
0.03860415,15.298477,1.19851
2.94865553,15.31299752,1.33145
10.4751274,15.31757297,1.06223
21.80207938,15.32153168,1.79291
20.85343123,15.32751615,1.85685
15.68234651,15.34615212,1.52264
14.1425326,15.3479681,1.63064
17.63757144,15.34810851,1.29939
14.48855295,15.35304666,1.27145
15.75193564,15.37078084,1.51332
2.92830852,15.3712089,1.88456
14.78839562,15.39144591,1.73298
9.86534962,15.39206436,1.08849
2.33027366,15.39864732,1.93976
9.52026621,15.40082379,1.19823
2.00926361,15.40245019,1.42916
12.17698675,15.40286323,1.51935
20.12119309,15.40487918,1.75774
21.38428346,15.41400271,1.01522
14.58685076,15.41932811,1.31163
19.69843919,15.42184194,1.41082
12.67337963,15.42248846,1.20119
12.13376756,15.423665,1.35645
12.58277873,15.43788232,1.05036
0.41427896,15.44004158,1.78916
8.96457971,15.44760059,1.11693
13.33679511,15.45674579,1.87218
21.40669575,15.47547671,1.8727
19.27161838,15.49216753,1.84527
8.78094281,15.50055328,1.34648
10.33779812,15.51039672,1.05494
21.14396009,15.53483624,1.87603
10.64202125,15.53912621,1.64671
13.34610385,15.55236221,1.86194
4.97900274,15.55254364,1.67392
