132.8573,11.8027,1.3866637759
132.8572,11.8026,1.3866597502
132.8572,11.8026,1.3866597502
145.7609,46.9824,3.9916930796
188.0148,20.1583,2.1745314772
188.0148,20.1583,2.1745314772
188.0148,20.1583,2.1745314772
185.729,15.8229,1.8336842215
210.8248,54.2885,10.0759854147
210.8248,54.2885,10.0759854147
210.8248,54.2885,10.0759854147
210.8248,54.2885,10.0759854147
210.8248,54.2885,10.0759854147
210.8248,54.2885,10.0759854147
200.3247,42.5875,5.6198113867
202.7869,30.4959,3.5152564971
241.3042,20.5422,2.7607827579
207.2188,26.5931,3.0735705582
218.6624,-15.9619,0.5085522922
218.6686,-15.9637,0.5085025107
218.4373,-15.912,0.5100170444
218.4439,-15.914,0.5099621076
218.4692,-15.9074,0.510069407
218.4756,-15.9093,0.510017004
218.3763,-15.8984,0.5104160387
218.3829,-15.9004,0.5103610806
114.5466,21.5527,1.6573374372
187.9143,3.9391,1.1815581976
161.6833,11.8611,1.4914021056
161.6817,11.8625,1.4914637246
161.8375,14.0708,1.6025888758
161.8359,14.0769,1.6028978481
161.6881,11.8588,1.4913088811
246.162,23.767,3.3026416584
189.5639,11.8564,1.5975408446
189.557,11.8765,1.5987314038
214.0737,11.5413,1.674551099
170.4212,12.7328,1.569928271
183.0035,10.6072,1.5016001333
236.4416,48.8982,10.3393591461
188.1301,-2.362,0.932338205
162.0727,12.6567,1.531838087
185.5209,4.5823,1.2075271298
218.8182,24.9839,3.0503862605
216.1676,23.0692,2.7703661057
200.7911,36.2385,4.3725779954
192.5245,39.8716,4.7327404963
117.6964,14.679,1.429468549
229.9783,23.7481,3.0505056484
229.9783,23.7481,3.0505056484
229.9217,23.8682,3.066557491
229.9217,23.8682,3.066557491
177.622,28.8093,2.8326007906
177.622,28.8093,2.8326007906
177.6223,28.8087,2.8325453965
177.6223,28.8087,2.8325453965
190.093,-11.5243,0.6576197173
151.4417,-7.6901,0.8043054304
246.074,23.6442,3.2813403236
189.5639,11.8564,1.5975408446
117.6964,14.679,1.429468549
199.2381,29.1411,3.2580448923
185.9802,15.8455,1.836731938
182.8026,39.4505,4.3085915073
131.8374,17.9593,1.6269794923
214.0737,11.5413,1.674551099
185.5082,4.5995,1.2082823591
185.9642,15.8603,1.8376471311
182.8034,39.4492,4.3084142693
187.5686,12.3632,1.6201949526
131.8484,17.9407,1.6262477348
133.5691,20.0604,1.731948066
133.5691,20.0604,1.731948066
187.5765,12.3408,1.6188669067
169.7862,21.3217,2.0980423677
187.2779,2.0522,1.100312391
196.4003,-10.56,0.6735740079
236.9377,20.8592,2.7515377697
213.8376,52.0499,9.4633732444
213.8376,52.0499,9.4633732444
213.8109,52.0304,9.4528323887
213.8109,52.0304,9.4528323887
213.7842,52.0109,9.4423052405
213.7842,52.0109,9.4423052405
214.5137,52.5363,9.7318361587
214.5137,52.5363,9.7318361587
214.4864,52.5169,9.7209252477
214.4864,52.5169,9.7209252477
214.4591,52.4975,9.7100286265
214.4591,52.4975,9.7100286265
214.4045,52.4587,9.6882781715
214.4045,52.4587,9.6882781715
214.3773,52.4393,9.6774345427
214.3773,52.4393,9.6774345427
214.3501,52.4199,9.666605091
214.3501,52.4199,9.666605091
214.3229,52.4005,9.6557897959
214.3229,52.4005,9.6557897959
214.2957,52.3811,9.6449886372
214.2957,52.3811,9.6449886372
214.2686,52.3616,9.6341704939
214.2686,52.3616,9.6341704939
214.2415,52.3422,9.6234077533
214.2415,52.3422,9.6234077533
214.2144,52.3228,9.6126590577
214.2144,52.3228,9.6126590577
214.1873,52.3033,9.6018832549
214.1873,52.3033,9.6018832549
214.1603,52.2839,9.5911727651
